mac,e_id_ssid,len_ssid,ssid,e_id_sup_rates,len_sup_rates,supported_rates,e_id_ext_sup_rates,len_ext_sup_rates,ext_sup_rates,e_id_dsss,len_dsss,dsss_parameter,e_id_ht_cap,len_ht_cap,ht_cap,e_id_ext_cap,len_ext_cap,ext_cap,e_id_vht_cap,len_vht_cap,vht_cap,e_id_vst,len_vst,vst,e_id_ext_tags,len_ext_tags,ext_tags,frame_check_seq,label
36:f5:c2:b5:35:5b,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001000,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,10011000100011011000100001111001,iPhone12_M
36:f5:c2:b5:35:5b,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001000,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,01111101111111111001101110001100,iPhone12_M
aa:79:b3:2c:3a:9b,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000010,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,00101101000011110000000000110110,iPhone12_M
0a:c1:59:c1:a7:13,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001100,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,10101110101110001111110001011110,iPhone12_M
0a:c1:59:c1:a7:13,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001100,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,11000000001010011011100010011010,iPhone12_M
c6:55:e6:8a:3d:c4,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001001,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,10000100101011100011000101001111,iPhone12_M
c6:55:e6:8a:3d:c4,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001001,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,01100001110111000010001010111010,iPhone12_M
c2:44:9f:07:41:d0,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001101,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,11011001110100001000101011001101,iPhone12_M
c2:44:9f:07:41:d0,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00001101,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,10000011010010000010010111000000,iPhone12_M
6e:1e:5e:cd:0b:6b,00000000,00000000,,00000001,00000100,10000010100001001000101110010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000100,00101101,00011010,0010110101000000000110111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,01111111,00001011,0000000000000000000010000000010000000000000000000000000001000000000000000000000000100000,,,,,11111111,00011100,00100011000000010000100000001000000110000000000010000000001000000011000000000010000000000000110100000000100111110000100000000000000000000000000011111101111111111111110111111111001110010001110011000111011100010001110000000111,11001010001010100010001001100000,iPhone12_M
