length,homogeneity,completeness,v_measure,rmse
28,0.7565828585370971,0.9522326557071082,0.8432073546170971,6.0
29,0.7380204291142828,0.9571410371148451,0.8334187073113989,6.0
30,0.7555007873074203,0.9413856327385525,0.8382618639550452,4.0
31,0.7828745337019284,0.9482476500610987,0.8576620920677351,4.0
32,0.7776382410838312,0.9446877269438357,0.8530618663264399,4.0
2,1.0,0.9432326087127656,0.9707871352957389,1.0
3,0.5813107564659525,0.5793430668131724,0.5803252436992636,0.0
4,0.4283091413128678,0.9999999999999983,0.5997429112848441,1.0
5,0.9450819628137391,0.8450271309982745,0.8922583571642121,1.0
6,1.0000000000000002,0.9216232635704853,0.9592132662445572,2.0
7,0.8748895163519362,0.8296453894835553,0.8516669867703309,2.0
8,0.901173328071374,0.9673235310760944,0.9330774751415276,1.0
9,0.8354806047428184,0.9055970144889669,0.8691269509884011,0.0
10,0.9480702643314644,0.9040065517089938,0.9255142367889767,1.0
11,0.7743834048726602,0.938735782434322,0.8486758152770919,3.0
12,0.7451834018551367,0.9101843798238997,0.819460545238629,0.0
13,0.8110549641224136,0.8787612151508495,0.8435516887202026,0.0
14,0.7294083394337947,0.8864525483492115,0.8002989442555081,1.0
15,0.7734426414025896,0.9023671443711564,0.8329456404684914,0.0
16,0.7211048490116397,0.934515362505584,0.8140557293161994,2.0
17,0.8391278127695273,0.9376869417115878,0.8856738615847135,0.0
18,0.913500854424308,0.9378449259114101,0.9255128352978116,2.0
19,0.7555129630538385,0.9360030924274992,0.8361285930404317,4.0
20,0.848004085514825,0.9353921177504103,0.8895570551943597,0.0
21,0.9168327162578669,0.9409723701366065,0.9287457121890613,2.0
22,0.803392166191888,0.9261582203929073,0.8604181348970513,1.0
23,0.8141393593245612,0.9286994394833131,0.8676542743748877,1.0
24,0.8002457704500056,0.9559900595194628,0.8712121557570078,2.0
25,0.8347221718616149,0.9462372157706453,0.8869884280679073,1.0
26,0.8300572127497305,0.9530300011863204,0.887303122661459,2.0
27,0.78663020011188,0.9405113042226435,0.856715669898982,2.0
28,0.7975212135097207,0.9429909423790926,0.8641769931343032,2.0
29,0.8091584213384223,0.9341553615950627,0.8671757030465974,3.0
30,0.7799423879165561,0.9460125677072123,0.854987899484293,3.0
31,0.7684798618720071,0.9486771551885363,0.849123617627462,5.0
32,0.760124061714877,0.9463710084378538,0.8430840351136827,5.0
2,0.999999999999996,0.20786943634065383,0.344191897048761,2.0
3,1.0000000000000002,0.8313518825217586,0.9079105882993858,1.0
4,0.9999999999999998,0.629963475590509,0.7729786403493287,3.0
5,0.9458122176884008,0.8867126204809873,0.9153094272568814,2.0
6,0.720380573591066,1.0000000000000004,0.8374665288010865,2.0
7,0.9634838273360944,0.8490130162344086,0.9026336384986597,3.0
8,0.971581139603428,0.9916137026459241,0.9814952143611354,0.0
9,0.9692933510535415,0.8580325679985503,0.9102757800095338,5.0
10,0.9757736275904552,0.9484553342622465,0.9619205619164094,2.0
11,0.7891315323142037,0.9396574484294695,0.8578413333137112,0.0
12,0.8372199421724608,0.9043644146653648,0.8694978454258971,0.0
13,0.914684085586005,0.9305994733565296,0.9225731451503634,3.0
14,0.7906543697520726,0.9037404091319341,0.8434236371671509,1.0
15,0.8852309080800617,0.9149595105137172,0.8998497380974179,0.0
16,0.9267330752634442,0.9336292401027316,0.9301683760090297,2.0
17,0.8378774440901041,0.9368182192912761,0.8845898159927318,1.0
18,0.7196226044951148,0.9406214789646384,0.8154132097565023,3.0
19,0.8410041341436391,0.9707463635256424,0.901229728906078,3.0
20,0.8264557551641396,0.9528104879529352,0.8851465758940286,1.0
21,0.7742812102508876,0.9596673483147334,0.8570639448566677,4.0
22,0.7997360843740975,0.9259694965334063,0.8582358747638222,0.0
23,0.754226085677595,0.8947616968791902,0.8185052908094482,2.0
24,0.8506029131759341,0.9373954056635526,0.8918926315016682,1.0
25,0.7962799453256393,0.9412860436551215,0.8627323556409535,3.0
26,0.8219446518560931,0.9365446119191171,0.8755104177763823,2.0
27,0.8092497962399153,0.96891334307392,0.8819133724246178,3.0
28,0.8015624318803444,0.9262936590989763,0.8594259694415769,3.0
29,0.767700880104476,0.9422926526792015,0.8460837832529017,5.0
30,0.7965032011436661,0.9475622037243973,0.865490854233559,3.0
31,0.7828745337019284,0.9482476500610987,0.8576620920677351,4.0
32,0.7562529494228117,0.9548713371105921,0.8440348497094308,6.0
