length,homogeneity,completeness,v_measure,rmse
30,0.45832341889011946,0.9922883995188971,0.627030617041716,23.0
31,0.4237632638859783,0.9885952982489821,0.5932351479004794,23.0
32,0.4161014167147823,0.9889243423391607,0.5857441647876019,24.0
2,1.0,1.0,1.0,0.0
3,0.457846237431008,0.9310184493653514,0.6138298396858555,0.0
4,0.899360771157142,1.0,0.9470141584626148,1.0
5,0.5384634475071006,0.8819147053032264,0.6686653574404813,2.0
6,0.349150950329008,0.6693814898024008,0.45892535983832194,3.0
7,0.13328211727706288,0.8749580300567604,0.23132635430737708,3.0
8,0.7663563944480442,1.0,0.8677256717351396,4.0
9,0.7730068550491898,1.0,0.8719727764704482,4.0
10,0.3601597720445367,0.9918574432476419,0.5284358018822252,7.0
11,0.861644245839563,0.9916650228306086,0.9220937651010248,5.0
12,0.6293270722200046,0.9055914721023531,0.7425973604575683,6.0
13,0.6534168941659603,0.9933686516496549,0.7883040518202615,7.0
14,0.32833355975184547,0.9608601014797448,0.4894262623677156,9.0
15,0.6442118622339108,0.9533222483104987,0.768861831293026,7.0
16,0.3472511593867655,0.9115880887064777,0.5029236594997599,10.0
17,0.4415315481550002,0.9730118147915243,0.6074262892345835,11.0
18,0.5103336786009913,0.9469757831945869,0.6632409212361771,11.0
19,0.46846610988972603,0.9880427317958753,0.6355808103898136,12.0
20,0.4188893374648217,0.9801350029531813,0.5869348947716935,13.0
21,0.5144949319630664,0.9897675053471202,0.6770498985979995,13.0
22,0.36408860576262986,0.9722799341720791,0.5297880563111566,14.0
23,0.5047452793581554,0.9873474655247126,0.6679999939936171,15.0
24,0.37206072892272346,0.9849923150840806,0.5401070508657677,18.0
25,0.46081787699320026,0.9865660625964232,0.6282055037975961,18.0
26,0.4885479255596869,0.9537367491666818,0.6461222510373293,18.0
27,0.42222557106262026,0.9861383157852776,0.5912858422705883,18.0
28,0.47691871462013985,0.9907079780095738,0.643879234152705,20.0
29,0.4203054092768659,0.9899602581412683,0.590081232322209,22.0
30,0.37337152863081374,0.9527678598038429,0.5364992478885231,22.0
31,0.4152686502898998,0.9883070208780196,0.5848105393427647,23.0
32,0.3742874125968771,0.9867066586973453,0.5427090243306442,23.0
2,1.0,0.89508278891735,0.9446371358041891,1.0
3,0.08016426011206647,0.9999999999999992,0.1484297584586801,1.0
4,0.5851685353514049,0.8002808535453513,0.6760249471282608,1.0
5,0.9482752071110219,1.0000000000000002,0.9734509823354589,1.0
6,0.4342295539233556,0.9556987268409483,0.5971425109978548,3.0
7,0.6767369688840904,0.9458291232760634,0.7889694442165893,2.0
8,0.49822967222090897,0.8924514729349523,0.639464777936016,2.0
9,0.603767496957133,0.9135211578777401,0.7270263059724135,4.0
10,0.5620523533840209,0.9950540651360426,0.7183484345091898,6.0
11,0.3071205098226328,0.9807698173547295,0.4677642497475689,8.0
12,0.6023747188541977,0.9296936860108082,0.7310691493316559,6.0
13,0.6592219244985488,0.9280303718969252,0.7708641772253787,6.0
14,0.5737216870908847,0.9333283742192613,0.7106210247605956,8.0
15,0.5926997675806761,0.9588659700205897,0.7325756476819991,9.0
16,0.7310313938998452,0.9867699474356207,0.8398640666697045,8.0
17,0.5445378375385872,0.9927265839416014,0.7032975976457218,12.0
18,0.5922436832691962,0.9814752419938861,0.7387246896821961,11.0
19,0.3727460223619719,0.9513956535889628,0.5356359549865795,12.0
20,0.5080378358926646,0.9962457550072334,0.6729190432614496,14.0
21,0.46174209695993,0.9863355420824542,0.6290168831119304,14.0
22,0.37754591985181735,0.9518367247176401,0.5406450479104123,17.0
23,0.48415375692686763,0.9869035713048377,0.6496185602040928,15.0
24,0.46552448308100003,0.9567917681983671,0.6263163946921882,17.0
25,0.5083143735410666,0.9897893193244398,0.6716813264476876,18.0
26,0.43923782870552175,0.9888319441563308,0.6082789571765589,18.0
27,0.3814183015971218,0.9424605832835317,0.5430583100970653,19.0
28,0.4272542362217721,0.9521087237042224,0.5898266045481735,21.0
29,0.36796811423435033,0.9305957996696353,0.527397346949781,21.0
30,0.4387007636207711,0.988358910121202,0.6076743903282107,21.0
31,0.42120883589402186,0.9886592033838999,0.5907389635792061,23.0
32,0.39255878694841195,0.9435454498285256,0.5544433540737547,24.0
2,1.0,1.0,1.0,0.0
3,0.2511182034455546,0.9999999999999998,0.40143002116663323,1.0
4,0.8642040879447539,0.9562617669881762,0.9079053319644955,1.0
5,0.6946203324679229,0.8009362029530905,0.7439993853849927,2.0
6,0.0673510303797989,1.0000000000000029,0.12620221176126695,4.0
7,0.3600620486851895,0.9411775913943929,0.5208607566141031,1.0
8,0.5016212564625696,0.8914250930716319,0.6419854951393009,2.0
9,0.6152449464055073,0.986986321028471,0.7579908824980566,4.0
10,0.36165314644486507,0.9653652396783842,0.5261831788452147,4.0
11,0.31993233790285597,0.9680671788768456,0.4809256397229923,6.0
12,0.47325202472573025,0.936630077585682,0.6287931166864829,8.0
13,0.530700170024876,0.9805220130631973,0.6886653794115807,7.0
14,0.6968589166924692,0.9893670124616011,0.8177424063940616,7.0
15,0.42498830311107694,0.9918757461585552,0.5950261642593749,10.0
16,0.4296290924678048,0.9886835136920399,0.5989754288026401,10.0
17,0.4335543736086843,0.9969072387096772,0.6042993250608734,12.0
18,0.3865393747222405,0.9120704561311163,0.5429670027738479,12.0
19,0.42418331940333137,0.9416394693841842,0.5848895758419138,13.0
20,0.35391610742295665,0.9832001424892154,0.5204788548046375,13.0
21,0.32251171976143433,0.8704465666062988,0.4706438143975433,13.0
22,0.42898441366880324,0.9924541989297223,0.5990373117031089,15.0
23,0.3658459126598342,0.9764916524940346,0.532273682991863,15.0
24,0.40077597785482777,0.9530006633068618,0.5642581813279931,18.0
25,0.5323499440543172,0.9849606436770789,0.6911488627271345,17.0
26,0.4053922951278196,0.9895238115109463,0.5751533402229658,18.0
27,0.4873483721662281,0.986250030178147,0.6523450975402016,19.0
28,0.44865017743549024,0.9829199779374185,0.6160888739562169,19.0
29,0.40679991225615003,0.9868570822545006,0.5761150355528505,21.0
30,0.4468653332674392,0.989645690755153,0.6157117404885734,23.0
31,0.3937896542101964,0.986172481843644,0.5628335886480702,22.0
32,0.4322794301227188,0.992775178145788,0.6023015339324889,25.0
2,0.0,1.0,0.0,1.0
3,0.0,1.0,0.0,2.0
4,0.4559549843471224,0.9444492988258998,0.6150029251368825,1.0
5,0.7787422203709097,0.9613331044379576,0.8604577808702684,1.0
6,0.5323361794017485,0.9999999999999994,0.6948033813436186,2.0
7,0.7644999849983152,0.9935810601956591,0.8641156876023124,3.0
8,0.7344216003190797,0.9894149304977999,0.8430587049822484,3.0
9,0.5453408003673689,1.0,0.7057870991793225,5.0
10,0.5295496770215825,0.9867828255262494,0.6892294739707148,6.0
11,0.7154925525986766,0.9437809431742573,0.8139324081846772,4.0
12,0.38257934617448996,0.971937067554035,0.5490417747010031,7.0
13,0.42199419648443937,0.9734504664634582,0.5887592081865128,7.0
14,0.3985600481632466,0.975598406306749,0.5659238882397671,8.0
15,0.33520303501244486,0.9766290966952982,0.49910202590869224,9.0
16,0.5663676592458562,0.9939425221060757,0.7215705010427909,11.0
17,0.4573801511654089,0.9958759566975256,0.6268597711743056,13.0
18,0.48635131056304204,0.9896839977740306,0.6521986386666454,12.0
19,0.46138104818686876,0.9448828050632717,0.6200131191686059,12.0
20,0.46240501816345947,0.9556740300520636,0.6232494130431699,14.0
21,0.508081148205277,0.9545727960928742,0.6631786611933211,14.0
22,0.5105012770166345,0.9511165878955781,0.6643955911712389,16.0
23,0.5183094566483402,0.9943365582803743,0.6814205520148336,16.0
24,0.4915825189435244,0.9900785134829152,0.6569725179486425,16.0
25,0.38009904590482235,0.9435033326688277,0.5418919191455449,18.0
26,0.4392724967221664,0.9870877347759617,0.6079817484583779,19.0
27,0.4691694215332651,0.9562588602900852,0.6294913915198412,19.0
28,0.4666642656797718,0.9615880510456835,0.6283746596770762,20.0
29,0.4103134810738834,0.9594760964393065,0.5748123413990599,21.0
30,0.3886426240840936,0.9861481052564952,0.5575527666618315,22.0
31,0.42063046602108306,0.9901783139729747,0.590440280152179,24.0
32,0.41488970415071036,0.9904416098204288,0.5848073296193413,25.0
2,1.0,1.0,1.0,0.0
3,0.9465023360399776,0.9577513502489327,0.9520936174451734,0.0
4,0.11690198338338456,0.4301569161309814,0.18384198376603286,2.0
5,0.7095303719070697,0.972205096612166,0.820353803177564,1.0
6,0.6311774944265592,0.9999999999999999,0.773891862269041,3.0
7,0.6570879540037725,0.9916071911868092,0.7904106982216523,3.0
8,0.27746086144153426,0.9213542009479421,0.42648735123206033,1.0
9,0.6722661105008866,0.9868313617516056,0.7997279151831325,3.0
10,0.6162926318582977,0.9881578290658575,0.7591314334698767,4.0
11,0.5212029632295455,0.9498362497022251,0.6730717489726087,4.0
12,0.39663370293393096,0.9896005618781145,0.5662952435192244,7.0
13,0.5607896130018192,0.9929117926233381,0.7167588545833115,7.0
14,0.3935404171301206,0.97692668618101,0.5610643767462091,9.0
15,0.5297897261711797,0.9828035286387491,0.6884589900977975,9.0
16,0.43270434287735865,0.9847867794757167,0.601233418068928,10.0
17,0.45596867901115945,0.9345484111888261,0.6129012113910246,10.0
18,0.6035080388168745,0.9487234593180315,0.7377278904603494,10.0
19,0.5701896806504594,0.9893910728317539,0.7234515796591446,13.0
20,0.4243241328814077,0.9887178421679843,0.5938066220964763,13.0
21,0.5242225745734683,0.9902655365936818,0.6855379653055897,13.0
22,0.49101186588025353,0.953187977244199,0.6481465975356252,15.0
23,0.42359360705010896,0.9619628555788885,0.5881843531222347,17.0
24,0.4920775596362314,0.9939734569446982,0.6582708501648524,17.0
25,0.4533934286773163,0.9795741766585272,0.6198779273797719,19.0
26,0.47475396031722145,0.9864088899816966,0.6409984033129803,18.0
27,0.3927420900287952,0.9501346669690087,0.5557589301768397,19.0
28,0.3773964989112493,0.9516619011694116,0.5404636389593749,20.0
29,0.44895430541215925,0.96219538354803,0.6122408748995286,21.0
30,0.44427869364521727,0.9881947765439448,0.6129731454391202,22.0
31,0.4425887993728294,0.9882563192492182,0.6113745954982823,23.0
32,0.4156011678336824,0.98893581399701,0.5852503487291648,24.0
2,0.7037392312130898,0.4795041093141464,0.5703743967016855,1.0
3,1.0000000000000002,0.7320313096107156,0.8452864628356448,1.0
4,0.9555526893139361,1.0000000000000002,0.9772712282676173,1.0
5,0.29156520983804396,0.9999999999999994,0.4514912721667453,3.0
6,0.6843501350002077,0.963502173729386,0.8002814805327307,2.0
7,0.5067652033602694,0.9834578051662596,0.6688692790001994,3.0
8,0.4445034346241762,0.9941300469347987,0.6143249493217035,4.0
9,0.4171038584874702,1.0000000000000002,0.5886708387523005,4.0
10,0.49538832167173474,0.9999999999999998,0.6625547551661054,6.0
11,0.5489983203149233,0.9662302852357165,0.700169996380245,5.0
12,0.5444885983190143,0.9907345355333722,0.7027560315680778,6.0
13,0.40706775728778816,0.9721284123721882,0.5738445934310347,7.0
14,0.3180854774526285,1.0000000000000004,0.4826477233743142,11.0
15,0.5252637675959094,0.9945742146645569,0.6874598545977355,9.0
16,0.508164015686,0.9935557960971371,0.6724147862886857,11.0
17,0.71004519186658,0.9972996365261372,0.8295076659262772,10.0
18,0.45692588558587943,0.9057529425781718,0.6074240780083845,10.0
19,0.47128253194540687,0.9764032588519596,0.6357205451026039,13.0
20,0.38732380524388704,0.967750895090336,0.5532284812374046,11.0
21,0.5230702587421309,0.9905783415881801,0.6846266290945077,13.0
22,0.49629867367207614,0.9932025281574762,0.6618659948804997,15.0
23,0.5759207980241319,0.994960617447472,0.7295503112574563,17.0
24,0.3978026443800466,0.9827517757004175,0.5663539943902058,16.0
25,0.5001471471260092,0.9899618717919781,0.6645508478296549,18.0
26,0.43255510695827354,0.9634181118627897,0.5970478785750457,18.0
27,0.4414485816872634,0.9406823580106444,0.6009023904099758,19.0
28,0.4455621358491504,0.9432754939115987,0.60523683223332,20.0
29,0.36911628162546983,0.9835888039966123,0.5367890545228624,21.0
30,0.4434532274342655,0.9882435001608301,0.6121963697903984,22.0
31,0.4324183216135736,0.9890402460968906,0.6017468717563168,22.0
32,0.4370207065888462,0.9884507358207785,0.6060779979800245,24.0
2,1.0,0.9432326087127656,0.9707871352957389,1.0
3,0.0,1.0,0.0,2.0
4,0.4283091413128678,0.9999999999999983,0.5997429112848441,1.0
5,0.8814353980823865,0.9797405417596267,0.9279917883708025,2.0
6,0.60797590696181,0.8772873723052512,0.7182155423739179,1.0
7,0.7342678331667114,0.9570222170285506,0.8309758926434021,3.0
8,0.4930005803131367,0.947436481863783,0.6485347366205333,5.0
9,0.578928841945733,0.8654201502098899,0.6937612558717821,3.0
10,0.6703591272779039,0.9920618609106159,0.8000834060816344,5.0
11,0.6287097388428301,0.930519117090979,0.7504048284742175,6.0
12,0.2973187801369188,0.9553531478993597,0.4535017129004856,7.0
13,0.5931308911398915,0.9938227300248975,0.7428912271073069,7.0
14,0.41358472142151365,0.9815253547805209,0.5819524886956187,10.0
15,0.5158691351359028,0.9411479474749131,0.6664426704302381,8.0
16,0.39640725917567704,0.9827983595665634,0.5649460801840644,10.0
17,0.4095971454803531,0.9937270620425237,0.5800908525873344,11.0
18,0.41829969833935443,0.9795310978940083,0.5862477259295926,10.0
19,0.44103608654310855,0.9919687471691883,0.6105967041174746,13.0
20,0.4395593512469336,0.9900721307594706,0.6088218802701949,14.0
21,0.49580381484198865,0.9787763483100137,0.6581955454112429,13.0
22,0.5134873631398775,0.9792320365433511,0.6737010002729811,15.0
23,0.40946768248461357,0.9504440972377266,0.5723549830659936,15.0
24,0.37904765455471995,0.9837413297542381,0.5472378306916935,16.0
25,0.45186369344111027,0.9927352430988932,0.621045748005647,20.0
26,0.4783395612783144,0.9907358160694056,0.64517878783994,18.0
27,0.4442533419385482,0.9861928297520441,0.6125633653105337,19.0
28,0.4056542801225726,0.9868458646381251,0.5749633137460267,20.0
29,0.4357704892535245,0.9615482254286288,0.5997405405554947,21.0
30,0.4309410248025986,0.9885493728356392,0.6002245319962013,22.0
31,0.41583150502004584,0.9889119427241948,0.5854745108591097,23.0
32,0.39199634079495366,0.9878266012825694,0.5612668136386549,24.0
2,1.0,1.0,1.0,0.0
3,0.8821479627303339,0.8130335629649618,0.8461818281163163,0.0
4,0.6428193277031179,1.0000000000000002,0.7825806731916962,2.0
5,0.7713215932860649,0.9683651949897878,0.8586844368951531,1.0
6,0.682217130527149,0.9232870641069059,0.7846535108821928,3.0
7,0.5327387954967215,0.790833097564467,0.6366219682423528,2.0
8,0.9083575885248086,0.9910352319173921,0.9478969949965657,3.0
9,0.44676266155414496,1.000000000000001,0.6176032509357445,6.0
10,0.5920339342764204,0.9720304146378498,0.735871245980212,5.0
11,0.55729991297583,0.9958449848015,0.7146587857469295,7.0
12,0.6791952016911846,0.9509165893329403,0.7924094387142818,6.0
13,0.6116751637828237,0.9613047658397573,0.7476335063363816,6.0
14,0.5441348626385694,0.9497500976301347,0.6918767544483294,7.0
15,0.5166410159323891,0.9354884137937736,0.6656592375330284,10.0
16,0.4710304635092242,0.9887885520824959,0.638092153925323,9.0
17,0.5688675859836729,0.9970225087370236,0.7244107228582748,10.0
18,0.47273989057475135,0.9767422077572652,0.6371172226911406,11.0
19,0.49186861448069746,0.9853464796856416,0.6561820410045646,13.0
20,0.5679830352884908,0.992211713245701,0.7224218913280575,12.0
21,0.41004852910634354,0.9175292584336739,0.5667939406095575,14.0
22,0.45189543710353197,0.9858315829981491,0.6197181911179616,15.0
23,0.49543012248041945,0.9545193706109503,0.6522953398652155,16.0
24,0.4967529332315234,0.9829331544720575,0.6599709650744824,16.0
25,0.39088445129218574,0.9868062139138092,0.5599619932094755,16.0
26,0.4883777575225288,0.9873730500003856,0.6535128201037838,18.0
27,0.4401761419776324,0.9853423937237168,0.6085143090516468,19.0
28,0.44678770498254744,0.9655657019024829,0.6108993426996991,20.0
29,0.4499589760801719,0.9893962443459686,0.6185932627689721,22.0
30,0.42458244136272544,0.9884913199231578,0.5940186130084503,22.0
31,0.420072768861862,0.9887217816799115,0.5896318896244884,23.0
32,0.39309795978743356,0.9876668079447671,0.5623692264259107,24.0
