length,homogeneity,completeness,v_measure,rmse
6,0.6287438102245861,0.5875566218331003,0.607452861804967,3.0
7,0.9036174856761754,0.5728490791183576,0.701182751966859,10.0
8,0.8070139432516817,0.593095324702641,0.6837126325315204,4.0
9,0.928669991348939,0.6423079817989575,0.759389575278834,10.0
10,0.8038463570533662,0.6599012722264823,0.724796027789464,7.0
11,0.8486325450176243,0.7849229697967834,0.8155354029423538,5.0
12,0.7546258082588582,0.6946076485053948,0.7233739405195571,6.0
13,0.7975314223148378,0.6938658339233661,0.7420957804634558,7.0
14,0.8385245190348738,0.6661978864759363,0.7424934463571671,11.0
15,0.8272840529110099,0.6959836564027087,0.7559750351276893,7.0
16,0.8332713798120257,0.7309419460283236,0.7787595129996651,6.0
17,0.8979244913964689,0.7290193439851945,0.8047042675109066,13.0
18,0.8749196470761653,0.7468150233748174,0.8058076929447044,12.0
19,0.7350973661787561,0.6421706602277653,0.6854990487252742,9.0
20,0.8727463048752606,0.7666659174993837,0.8162740736459904,11.0
21,0.7602032464379216,0.742514558019969,0.7512547942929712,8.0
22,0.8248842230975119,0.7374370785100579,0.7787133299202282,8.0
23,0.8221974280186242,0.743478958817441,0.7808593051096063,8.0
24,0.7394746964952591,0.7071469752749758,0.7229496213465515,6.0
25,0.828925979900987,0.7555181166160847,0.7905215419409257,10.0
26,0.7528462922017153,0.7359762574451582,0.744315696585199,3.0
27,0.7763157662139953,0.741855825938519,0.7586947047497141,4.0
28,0.8223145045493682,0.7559882722024968,0.7877577492205909,11.0
29,0.8094918683459861,0.7575691834706723,0.7826703280233981,8.0
30,0.7595349690986084,0.7434609461833818,0.7514120045755036,4.0
31,0.7766485150163691,0.7450057824486911,0.760498144133385,7.0
32,0.7625006271231772,0.7477587285463392,0.7550577287444135,6.0
2,1.0,1.0,1.0,0.0
3,0.9660769951102909,0.9330823307446438,0.9492930498292977,1.0
4,0.9674739562833569,0.6430386235402852,0.7725777854248727,5.0
5,0.8907523034576773,0.8831997685749746,0.8869599586983269,2.0
6,0.34206839409063555,0.2371344104344167,0.28009597442279666,3.0
7,0.7654008530159871,0.656520106567739,0.7067918173682504,7.0
8,0.9550938520016381,0.8009210076253557,0.8712394728646239,8.0
9,0.7682277755385424,0.7283502970164714,0.7477577531715867,2.0
10,0.7236911917201824,0.6216400100608911,0.6687950136090294,4.0
11,0.9603421999543075,0.7905071823192573,0.8671875653431169,3.0
12,0.8627863275212041,0.6601488547522127,0.7479864049877001,12.0
13,0.8993295387076917,0.8224450318902593,0.8591706763161553,4.0
14,0.8044159150501372,0.7696673015772708,0.7866580624739632,5.0
15,0.9017303305095565,0.7926338244817153,0.8436698314437994,11.0
16,0.7416656134356694,0.7254989383527167,0.7334932056590517,5.0
17,0.7254658571581301,0.7234770914030734,0.7244701094272676,4.0
18,0.8084757091456668,0.6947103647849165,0.7472879965574606,7.0
19,0.8271515492098827,0.721052685192921,0.7704666249660923,11.0
20,0.7755235124703469,0.6880775534732231,0.7291882105559098,10.0
21,0.7958240133703104,0.7816846128564475,0.788690946535356,7.0
22,0.7831491355945271,0.7242031888832564,0.7525236033522719,3.0
23,0.8690334402126104,0.7553673915102834,0.8082235739467897,11.0
24,0.7659628287966141,0.7300446804552086,0.7475725691631724,8.0
25,0.7937294002978335,0.7820655392696163,0.7878543024747465,5.0
26,0.707265142246301,0.7559106055505195,0.7307792283533876,2.0
27,0.7412868901717667,0.7106517803606971,0.7256461432567539,9.0
28,0.7440124211408224,0.7559701244052515,0.7499436099959651,5.0
29,0.7770259318888353,0.7430452085741898,0.7596557559168238,9.0
30,0.7724470872295875,0.7606491311304054,0.7665027135399671,3.0
31,0.7853150027448291,0.7491532658463241,0.7668080351567794,7.0
32,0.7416057824833004,0.7247499415083356,0.7330809825789327,7.0
2,1.0000000000000002,0.2680096072048226,0.42272488423115046,8.0
3,0.5441437296558945,0.22864074217197106,0.321987386476525,5.0
4,1.0,0.7671713190592104,0.8682478159136598,5.0
5,1.0000000000000004,0.5205755458410455,0.6847085595515217,2.0
6,0.8974087922962729,0.70898937659719,0.7921489360775887,4.0
7,0.6408769563093314,0.6742260752399432,0.6571286729605128,3.0
8,0.908669609710647,0.6854016000729556,0.7813999783835153,6.0
9,0.8029801001633966,0.7695660553912728,0.7859180807605254,4.0
10,0.8260496582682114,0.6847286189573548,0.7487794208093946,2.0
11,0.8278955219046809,0.7085923266239528,0.76361217516919,4.0
12,0.6998494389449678,0.716853439212094,0.7082493936780654,0.0
13,0.8099460663126973,0.7338210929756132,0.7700066736837241,8.0
14,0.6330494413213494,0.658168111655094,0.645364453756595,1.0
15,0.8205481658221947,0.8004776213556521,0.8103886430192009,2.0
16,0.8279789797377222,0.7528171361803454,0.7886112042749764,2.0
17,0.8994862731137117,0.7987023588460244,0.8461036595875345,6.0
18,0.7561624260049147,0.7395254245334149,0.747751395996475,3.0
19,0.8544537925918138,0.7403110180965558,0.7932976108709949,11.0
20,0.848976685563282,0.7589938389547061,0.8014675193774167,12.0
21,0.8233805457668738,0.7438486272924927,0.7815965900027719,9.0
22,0.7403345248337398,0.6989514881879968,0.7190480741254602,6.0
23,0.7518581864145062,0.732664442130063,0.7421372340418547,6.0
24,0.7932613829220061,0.7749294477562911,0.7839882664385347,5.0
25,0.8282253502461808,0.7538933255369492,0.7893131825677114,9.0
26,0.8098506390836819,0.7585484080553351,0.783360477246034,8.0
27,0.7795581947214346,0.7434442025428247,0.7610730245092855,6.0
28,0.7778924776036289,0.7440685969897606,0.7606046883611078,7.0
29,0.7516853875648886,0.7475545271775578,0.7496142664850042,2.0
30,0.82063886128478,0.7570132364981644,0.7875430600325292,10.0
31,0.7692954249361155,0.7572598278612224,0.763230181146791,5.0
32,0.760532796720229,0.7476958667299549,0.7540597024849878,5.0
2,0.9999999999999998,0.7349667335143739,0.8472401450898307,2.0
3,1.0,0.6968694815831461,0.8213589661981314,2.0
4,0.9239490370934806,0.4458270137199427,0.6014434838340018,4.0
5,0.8234748517239717,0.6004701182178913,0.6945100435789203,2.0
6,0.5388086481431857,0.2872418445785706,0.37471895805688066,4.0
7,0.8525345334616776,0.5287013903827039,0.6526563426412032,7.0
8,0.9327741758336886,0.8061337107025862,0.8648424835315991,6.0
9,0.8642037774266738,0.7205468012124009,0.7858640669564729,7.0
10,0.6535291131501682,0.8249421264169133,0.7292988620263221,1.0
11,0.7931691962571195,0.6593619670500694,0.7201024179844231,10.0
12,0.9094737871914501,0.6809210827937222,0.7787749918392068,11.0
13,0.7077268576582711,0.6528043394684653,0.6791570304501636,6.0
14,0.8233834127466272,0.709560128179411,0.7622459983573345,7.0
15,0.7670135134513646,0.6670049031122659,0.7135219022519788,3.0
16,0.6953160094306529,0.7663497326734622,0.7291068301069942,0.0
17,0.8522670023720933,0.7062263176769709,0.7724041919459559,11.0
18,0.7675205929798034,0.7378051343572096,0.7523695688469555,4.0
19,0.7359497246767963,0.717888562396811,0.7268069558245236,6.0
20,0.7485938389646122,0.6649883144741208,0.7043186757668197,6.0
21,0.7268571310702437,0.6908573541240929,0.7084001745648858,5.0
22,0.8684978954788668,0.7397565268631081,0.798974313792685,9.0
23,0.7778036562112284,0.7246074167263605,0.7502637702816624,5.0
24,0.6853498219596745,0.672615530216919,0.6789229683108009,1.0
25,0.7762931287952197,0.7747016484129969,0.775496572092717,7.0
26,0.7534669262929308,0.7137979576622822,0.7330961969241647,9.0
27,0.8342199437352478,0.7769188295686128,0.8045504124520839,10.0
28,0.7412040645523208,0.7311372215675753,0.7361362280338142,7.0
29,0.7982543156343699,0.7469528809671175,0.771751985259882,8.0
30,0.7888201456096202,0.7552219307753135,0.7716554911463996,7.0
31,0.7239794271770443,0.7128554792597466,0.7183743925241179,7.0
32,0.774300038181468,0.7390880711839328,0.7562844166618375,5.0
2,0.9999999999999998,0.8338380521109461,0.9093911549617024,1.0
3,0.556528281118254,0.3367515747244686,0.41960371952744646,1.0
4,0.9731815999908134,0.9259942416381326,0.9490017068527383,2.0
5,0.9559529784968417,0.5769049691140745,0.719563119849137,7.0
6,0.7987548841443536,0.858987400811417,0.8277768963767355,0.0
7,0.959837291317822,0.62695109182498,0.7584767372372223,10.0
8,0.9777532584023567,0.6363834141739142,0.7709705966950698,4.0
9,0.9644232060175197,0.7861206152930836,0.8661913570947389,8.0
10,0.798982607878339,0.6978389678020459,0.7449935348776165,5.0
11,0.7991986729709246,0.7144917118876961,0.7544750679548043,3.0
12,0.632153394229312,0.7837836810840156,0.6998496232315465,0.0
13,0.8129043645398248,0.6061554864401386,0.6944688628554634,11.0
14,0.8394469418059404,0.6662208702651804,0.7428691343837814,10.0
15,0.7756206957305292,0.6627168690217378,0.7147375297975065,5.0
16,0.7839005143110918,0.7041872310925513,0.7419088482245668,7.0
17,0.8081370811296289,0.6723205024332242,0.7339989128394022,8.0
18,0.8730072308496954,0.7129438042725831,0.7848982503693337,14.0
19,0.8365378333378941,0.7389782272436843,0.7847374718276328,11.0
20,0.7723757081814255,0.7313367688979178,0.7512962263820329,2.0
21,0.7487626558263588,0.7187198887003421,0.7334337497446144,3.0
22,0.7324083152355226,0.738275301363779,0.7353301057397525,0.0
23,0.8447499252925998,0.7270866106448427,0.7815142936058145,8.0
24,0.8014825315795044,0.7449149549876273,0.7721641157866662,11.0
25,0.7836636952534319,0.7498481425020557,0.7663830845833719,7.0
26,0.8116494704930707,0.7579084661922589,0.7838589336387025,7.0
27,0.7044973401449174,0.7249453583290597,0.7145750959285818,1.0
28,0.7460771693025171,0.7257627269663252,0.7357797574219405,5.0
29,0.7459000765843742,0.7402441834162375,0.7430613675432585,1.0
30,0.7879230752667047,0.7480764359177361,0.767482908205276,7.0
31,0.7779271727615952,0.746585617175623,0.7619342287286692,7.0
32,0.7640353713279738,0.7485890539967748,0.756233346846412,6.0
2,1.0,1.0,1.0,0.0
3,0.9582475705479021,0.4457947368874845,0.6085026374536537,4.0
4,1.0,0.8659028840774247,0.9281328535011734,1.0
5,0.7769692074244463,0.5254258433900798,0.6269061001787374,5.0
6,0.780703110456201,0.7311340423137536,0.7551059582693261,1.0
7,0.9242913772763908,0.6851092907861239,0.7869272363704034,5.0
8,0.8563895646566895,0.6434818648206204,0.7348245232863041,8.0
9,0.8889085784648529,0.635380986372584,0.7410607832118621,7.0
10,0.9178278406868173,0.7207873604826361,0.8074607219486121,8.0
11,0.9746264887044793,0.8621002276165238,0.9149164220099246,7.0
12,0.5610345032891341,0.5839876676297355,0.5722810253930765,0.0
13,0.7709004394165948,0.6475048497040743,0.7038351830606879,4.0
14,0.677218216610121,0.6425905387329027,0.6594501163740647,4.0
15,0.8737271979091904,0.739619554515573,0.8010996023198322,9.0
16,0.7972033344570543,0.7647550530788895,0.7806421518298515,4.0
17,0.7401158600460842,0.6930386422782908,0.7158040391919632,7.0
18,0.7787979359592513,0.7204969025038078,0.7485138828466991,8.0
19,0.8778970797145353,0.7259956477134268,0.7947532252174342,9.0
20,0.7766772741656572,0.7242663261783852,0.7495567399831191,6.0
21,0.8547159021768831,0.7727826404653778,0.8116868856418821,10.0
22,0.8219461391841977,0.7640275810127831,0.7919292891759915,8.0
23,0.7591820526313713,0.7022370429281791,0.7296001007566901,6.0
24,0.8257417940032058,0.7231248478883806,0.771033984506772,9.0
25,0.7968697681428235,0.774741062752803,0.7856496263705773,5.0
26,0.850891130066881,0.7484452392117624,0.796387086067846,10.0
27,0.7692397583265862,0.7606516022015122,0.7649215751453683,1.0
28,0.76452378512981,0.7294863651143404,0.746594227578255,8.0
29,0.7391007571595759,0.7345140966793913,0.7368002888758132,5.0
30,0.7812480566466116,0.7499226138420045,0.7652648995849077,8.0
31,0.7532952128875849,0.748992301648504,0.7511375949838771,4.0
32,0.7624366866608213,0.748167235824525,0.7552345652746968,6.0
2,0.9999999999999998,0.41431187999087193,0.5858847484100125,3.0
3,1.0000000000000004,0.5188166769398757,0.6831853834857697,2.0
4,0.9999999999999999,0.9102077025449747,0.9529934376584311,2.0
5,0.501176770705993,0.5851619038542635,0.5399228807398656,1.0
6,0.7736099562624462,0.5201940399948135,0.6220838545753793,6.0
7,0.8704849929332481,0.5149795319077497,0.6471215193978811,7.0
8,0.8960316103533289,0.6675974830873125,0.7651283163608676,10.0
9,0.9543376717169567,0.6282518635961881,0.7577004742895513,5.0
10,0.8491777663645881,0.6260355668334777,0.7207303138400599,12.0
11,0.8121532642060217,0.6100501907814405,0.6967417383710701,8.0
12,0.8481474494175274,0.6334688960232631,0.7252552661163097,9.0
13,0.743698848739607,0.5675322866908247,0.6437814002883191,8.0
14,0.7291383471242393,0.6535856257672601,0.689297867425484,5.0
15,0.8677728478863999,0.7260396081294711,0.790604259675284,11.0
16,0.8266102872423144,0.727320375932702,0.773793218853814,4.0
17,0.8842062682776952,0.7264806731017991,0.797620876455425,10.0
18,0.7593611484879803,0.7540485714273018,0.7566955354916176,3.0
19,0.7403772128220307,0.7329220346747579,0.7366307614292482,5.0
20,0.8164595789280562,0.7973448954047038,0.8067890353714882,3.0
21,0.7646464818644177,0.7383848849833629,0.7512862565849184,8.0
22,0.7808284644776308,0.6770412675850251,0.7252405091207197,10.0
23,0.8095561012920564,0.7762807903137228,0.7925693410725841,1.0
24,0.7876767401602586,0.7473680271575716,0.7669931507731628,4.0
25,0.7871173625632203,0.7362609599471808,0.7608402671726122,4.0
26,0.7394842433338161,0.7179889562290155,0.7285780900510631,4.0
27,0.7461089982716984,0.7296312918670733,0.7377781523216879,7.0
28,0.7764770320442037,0.7363804556922733,0.755897386668972,8.0
29,0.7321925826176894,0.7258290168171226,0.7289969127593137,3.0
30,0.7525403371466666,0.748228660205976,0.750378304998922,4.0
31,0.7832032191876377,0.7528391744088176,0.7677210829409625,8.0
32,0.76485134439749,0.7500946013991924,0.7574011018640902,6.0
2,1.0000000000000002,0.5515611659936829,0.710975729584519,3.0
3,0.4543411018137684,0.2949910204880183,0.3577226740580492,3.0
4,1.0,0.6175503960088267,0.7635624800718194,3.0
5,0.9595461067381168,0.5372642542884536,0.6888378607139958,3.0
6,0.9728476262812054,0.7016155353966679,0.8152642874373066,5.0
7,0.8200059079921401,0.6200763254559493,0.7061627988597279,5.0
8,0.8867361529235036,0.6539376653757338,0.7527487814223768,7.0
9,0.8598861016352128,0.5962598518662549,0.7042090229347969,3.0
10,0.9254045483737343,0.7349814792631203,0.8192735816364083,7.0
11,0.70184482699243,0.7187316718228449,0.7101878797589194,0.0
12,0.8584482875333491,0.7600257196147803,0.8062443692058567,5.0
13,0.836488562773773,0.7092143157978813,0.7676115144050993,5.0
14,0.7867834551457998,0.6872474776439199,0.7336548141192308,3.0
15,0.7795874800370249,0.7174698719441193,0.7472399487317009,4.0
16,0.7855185787555502,0.7007744121314413,0.740730560691449,6.0
17,0.7892761678609382,0.6785915480750107,0.7297607690294581,5.0
18,0.8780148879094435,0.7470252749235858,0.807240741526148,9.0
19,0.7837448227982704,0.7247251226003791,0.7530803838982438,10.0
20,0.8605048400638255,0.7424676864005377,0.7971403466881027,10.0
21,0.888411684802601,0.7797156920100449,0.8305223464760279,11.0
22,0.8069359645939238,0.7525740429528758,0.7788075207466136,8.0
23,0.7400023420405486,0.722740688129043,0.7312696637378351,5.0
24,0.8174109748817543,0.736163406349769,0.7746626810100076,8.0
25,0.8553775771021316,0.7460279241101213,0.7969693593443813,11.0
26,0.7942527690727199,0.7465354542180579,0.7696552229056774,8.0
27,0.7655100364769227,0.71860350898074,0.7413155146463604,9.0
28,0.7864674668878422,0.7492129655891213,0.7673883325530272,5.0
29,0.7795290895816736,0.7505435588163519,0.7647617748190774,4.0
30,0.7709571115017555,0.7549219407390227,0.7628552708509388,6.0
31,0.7616708531280691,0.747462224247951,0.7544996509039971,6.0
32,0.7512110642496811,0.7380465461730135,0.7445706203362196,5.0
2,1.0000000000000016,0.08405687623623938,0.15507835073760756,2.0
3,1.0000000000000002,0.8313518825217586,0.9079105882993858,1.0
4,1.0,0.4466671914112973,0.6175120222026337,10.0
5,0.865689866452196,0.730942765768449,0.7926303553024744,2.0
6,0.8493680186142836,0.6630517831986472,0.7447336760058646,5.0
7,0.9696676953524009,0.6548747912779533,0.7817720186808104,6.0
8,0.92996525982322,0.917638932678798,0.923760978585903,0.0
9,0.8949517080741233,0.6261756246024667,0.7368179280642848,10.0
10,0.8694042830138893,0.8321402646754406,0.8503642307333006,5.0
11,0.8630084317324551,0.6813004622804202,0.7614642974222489,8.0
12,0.7788954833846611,0.6420889445195694,0.7039066283859703,10.0
13,0.8435840613491608,0.732165179048569,0.7839354885734612,10.0
14,0.798747923483448,0.6582567391433573,0.7217289237246799,11.0
15,0.8615859749346727,0.7474608691914661,0.8004761378561353,3.0
16,0.8649240625903412,0.6436545448112363,0.7380620420725306,15.0
17,0.8014931414158237,0.6429463461405496,0.7135184148168103,10.0
18,0.7990424452177459,0.6997482239995015,0.7461062354135751,4.0
19,0.7909173105723787,0.7570938030221896,0.77363604082516,5.0
20,0.8782879908622734,0.7752815477907992,0.8235764593443389,10.0
21,0.7560305700427306,0.7852891434944776,0.7703821518534875,3.0
22,0.8410855072863245,0.7332982817423838,0.7835021696609153,9.0
23,0.7395241020446858,0.7224213160102502,0.7308726692836692,8.0
24,0.8348759864711984,0.7822346971289652,0.807698534232203,7.0
25,0.7282577716661082,0.7397454472517987,0.7339566617746904,7.0
26,0.7874703860668987,0.7448011799259889,0.7655416777499905,9.0
27,0.8313557944010301,0.7564359137370138,0.7921283084615152,7.0
28,0.770762912499581,0.7407420853321648,0.7554543688848414,5.0
29,0.7753317786831556,0.7680229188840294,0.7716600425118562,6.0
30,0.7782552934150743,0.7428181345803375,0.760123915968641,8.0
31,0.7761454604571145,0.7516420356113106,0.763697248903699,7.0
32,0.7485428884639099,0.7486677834318316,0.7486053307385996,2.0
