length,homogeneity,completeness,v_measure,rmse
29,0.37638290284655634,0.940721987825822,0.5376514430353578,25.0
30,0.376981934476336,0.9409520402697035,0.5382999864749393,26.0
31,0.3758427907582469,0.9412886005107342,0.5371924727783389,27.0
32,0.35607749569875274,0.9449971855171054,0.5172527543873924,28.0
2,0.22363808964164436,0.4301569161309817,0.2942802258209039,0.0
3,0.8017251145326413,0.6865337438642761,0.739671517927986,0.0
4,0.7211229511613645,1.0,0.8379679681509927,2.0
5,0.29156520983804396,0.9999999999999994,0.4514912721667453,3.0
6,0.49528001985585074,0.9999999999999996,0.6624578851840702,4.0
7,0.6004237814553826,0.9725022238603606,0.7424550942010704,4.0
8,0.45031246184991924,0.9200071703421732,0.6046628597645115,4.0
9,0.33327802253414396,1.0000000000000002,0.49993777276953355,6.0
10,0.3542125837626696,0.9999999999999996,0.5231270009003941,8.0
11,0.44988557431745446,0.9775246375378344,0.6161847930127524,8.0
12,0.5029487898729719,0.9899769476872838,0.6670227397313684,9.0
13,0.37139503515650046,0.9695328921765608,0.5370604866011719,10.0
14,0.36353879829764657,0.9086936141530189,0.51931609551371,11.0
15,0.3967900973982815,0.9928300365968263,0.5669824684946326,12.0
16,0.4508785221779334,0.9882512507111955,0.6192370859879166,13.0
17,0.30589312803974555,1.0,0.4684811053396331,15.0
18,0.446221668883978,0.9135015188471401,0.5995693475643311,14.0
19,0.38820440136778867,0.9074424682124358,0.5437795875078986,16.0
20,0.33850077766498365,0.9847596675025989,0.5038190546389751,17.0
21,0.44569640608545885,0.9514231373274084,0.607028761386479,17.0
22,0.26707665331475905,1.0000000000000007,0.4215635299033698,20.0
23,0.4545683341826858,0.9442700185706336,0.6137024317576756,19.0
24,0.3478923966231728,0.9594516849375551,0.5106321294063433,20.0
25,0.42245267527091834,0.9439080194155599,0.5836767254246505,21.0
26,0.3584600606106804,0.9407611800452765,0.519119144710019,22.0
27,0.39571304551680603,0.9419588564250769,0.5573046832880093,23.0
28,0.32152398131841575,0.9928281714792121,0.4857420681049844,25.0
29,0.29512940937737114,0.9916013388377394,0.4548748335655197,26.0
30,0.37607017027243694,0.9411530364061516,0.5374025918449312,26.0
31,0.30477538351881145,0.9936591995964628,0.46647381020522455,28.0
32,0.3721291149155815,0.942363586310104,0.5335608588397078,28.0
2,1.0,1.0,1.0,0.0
3,0.0,1.0,0.0,2.0
4,0.3973991632265791,0.9999999999999983,0.5687697168917558,2.0
5,0.7566801979181564,1.0,0.8614888456247176,3.0
6,0.5632998194820097,0.9408570728529461,0.7046932696943904,3.0
7,0.183233797574835,0.999999999999999,0.30971697723711467,5.0
8,0.3817839216771416,1.0000000000000004,0.5525956926952096,6.0
9,0.4937154381953644,1.0000000000000004,0.6610568861654773,7.0
10,0.5319897552066198,0.9900177785101745,0.692085031082153,7.0
11,0.44855502826498644,0.9345434063142436,0.6061667536507199,8.0
12,0.2538433885895153,1.0000000000000007,0.40490445760546073,10.0
13,0.5475765570191065,0.9802553941684196,0.7026491013241911,9.0
14,0.4044704626363442,0.9876695185811201,0.5739123256311655,11.0
15,0.4758665930903204,0.930061047477264,0.6295985216569826,11.0
16,0.4974426153764658,0.9240852345601526,0.6467398805178145,12.0
17,0.30607715757801945,1.0000000000000002,0.46869690018253873,15.0
18,0.2661137900478802,0.9999999999999997,0.4203631492518799,16.0
19,0.27643267671102423,0.9999999999999999,0.4331331871310385,17.0
20,0.43163832765671495,0.9870117438886341,0.600616187254052,16.0
21,0.3770936991295422,0.9885607856773863,0.5459361026272974,18.0
22,0.49168442810014634,0.9557919727392643,0.6493342885956369,18.0
23,0.25363462221900135,0.9999999999999997,0.4046388281300882,21.0
24,0.29313257685804905,0.9914003949282172,0.45247846314022183,21.0
25,0.33158066142866083,0.9400263594075461,0.490237246107308,22.0
26,0.4011749738037407,0.9403169342511748,0.5624061080061116,22.0
27,0.34703568479923297,0.9945267533128047,0.5145288256173488,24.0
28,0.3581717390797818,0.9480052684246029,0.5199122227655589,24.0
29,0.3655753039117264,0.959571103143315,0.5294441365707256,25.0
30,0.36718349245940873,0.9428670235612462,0.5285371860127072,26.0
31,0.3561639966704221,0.9448675911517925,0.5173245918683462,27.0
32,0.3593080779034456,0.9434618851634985,0.5204195462646516,28.0
2,0.17350704532165598,0.02449178794879378,0.04292447275015296,0.0
3,0.8821479627303338,1.0000000000000002,0.9373842866749413,1.0
4,0.5279842069470622,0.833334110828662,0.646413471239713,2.0
5,0.4870219104241647,1.0,0.6550299050876048,3.0
6,0.39879946984443193,1.0,0.5702024892657195,4.0
7,0.4998917991337805,0.9724255189732298,0.6603298571915555,4.0
8,0.8861923950389228,0.9908130676071554,0.9355870538392881,4.0
9,0.3494280665474637,1.0000000000000007,0.517890616343088,7.0
10,0.45121088591032327,0.9427608691134893,0.6103193488981664,7.0
11,0.46217254713308065,0.9083128057555423,0.6126256543272234,8.0
12,0.5745431924305595,0.9280553382588019,0.7097143593649196,8.0
13,0.4577773446704998,0.9653650081098122,0.6210513364133491,10.0
14,0.3100882264694176,1.0000000000000002,0.47338525788462416,12.0
15,0.4458985866272797,0.9886162888941971,0.6145946806921476,12.0
16,0.42252054671383715,0.9875174244265725,0.5918229304430653,12.0
17,0.49547846020749703,0.9326435813359891,0.6471503025096198,13.0
18,0.4101153689225845,0.98265038516245,0.5787046731308602,15.0
19,0.39067085691132336,0.9353967719386601,0.5511517670667805,16.0
20,0.45019366240287084,0.931017308224091,0.6069139337339756,16.0
21,0.37610016502566157,0.9244617824240566,0.5346769211745636,17.0
22,0.4386992737368514,0.9711849227695324,0.6043873976868778,18.0
23,0.43627314385553173,0.9314543781519317,0.5942243953940485,19.0
24,0.4300810919379782,0.941053210396118,0.5903567456666027,20.0
25,0.24213424959471513,0.9999999999999994,0.38986808337942364,23.0
26,0.4093493306111221,0.9363239770685469,0.5696532599120144,22.0
27,0.30497842955006615,0.9913610551859036,0.46645765447663246,24.0
28,0.36899889249304363,0.9439824019822048,0.5305916578249062,24.0
29,0.3858678238492972,0.9609557200898757,0.5506317352339979,25.0
30,0.3619141588241528,0.9426130225692291,0.5230170808636635,26.0
31,0.36089523247555666,0.9539826992958023,0.5236802591647497,27.0
32,0.33939296713865874,0.9394377768533302,0.4986407716991737,28.0
