Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
1625657504.476859,da:a1:19:0b:01:39,6,7,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,198,XiaomiRedmiNote7_S
1625657504.495258,da:a1:19:0b:01:39,6,7,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,182,XiaomiRedmiNote7_S
1625657504.497024,da:a1:19:0b:01:39,6,7,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,198,XiaomiRedmiNote7_S
1625657504.517445,da:a1:19:0b:01:39,6,8,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,182,XiaomiRedmiNote7_S
1625657504.519177,da:a1:19:0b:01:39,6,8,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,198,XiaomiRedmiNote7_S
1625657504.537648,da:a1:19:0b:01:39,6,8,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,182,XiaomiRedmiNote7_S
1625657504.539414,da:a1:19:0b:01:39,6,8,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,198,XiaomiRedmiNote7_S
1625657504.559525,da:a1:19:0b:01:39,6,9,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020025,182,XiaomiRedmiNote7_S
1625657504.561205,da:a1:19:0b:01:39,1,9,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020025,198,XiaomiRedmiNote7_S
1625657504.62178,da:a1:19:0b:01:39,6,10,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,182,XiaomiRedmiNote7_S
1625657504.623552,da:a1:19:0b:01:39,6,10,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,198,XiaomiRedmiNote7_S
1625657504.645497,da:a1:19:0b:01:39,6,11,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,198,XiaomiRedmiNote7_S
1625657504.64553,da:a1:19:0b:01:39,11,11,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020024,186,XiaomiRedmiNote7_S
1625657504.663944,da:a1:19:0b:01:39,6,11,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,182,XiaomiRedmiNote7_S
1625657504.663979,da:a1:19:0b:01:39,11,11,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,170,XiaomiRedmiNote7_S
1625657504.669356,da:a1:19:0b:01:39,6,11,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,198,XiaomiRedmiNote7_S
1625657504.669388,da:a1:19:0b:01:39,11,11,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020010,186,XiaomiRedmiNote7_S
1625657524.216609,da:a1:19:1a:cc:8f,1,1,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,020023,182,XiaomiRedmiNote7_S
1625657524.218629,da:a1:19:1a:cc:8f,1,1,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,Wind3 HUB-6D1619,02040b16,0c1218243048606c,92719033feff8601feff8601,020023,198,XiaomiRedmiNote7_S
1625657524.236864,da:a1:19:1a:cc:8f,6,1,2d0113ff00000000000000000000000000000000000000000000,04000a02004000408001,0050f208002400,,02040b16,0c1218243048606c,92719033feff8601feff8601,02000f,182,XiaomiRedmiNote7_S
