mac,e_id_ssid,len_ssid,ssid,e_id_sup_rates,len_sup_rates,supported_rates,e_id_ext_sup_rates,len_ext_sup_rates,ext_sup_rates,e_id_dsss,len_dsss,dsss_parameter,e_id_ht_cap,len_ht_cap,ht_cap,e_id_vht_cap,len_vht_cap,vht_cap,e_id_ext_cap,len_ext_cap,ext_cap,e_id_vst,len_vst,vst,e_id_ext_tags,len_ext_tags,ext_tags,frame_check_seq,label
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000001,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,11001000001001111010111101111000,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000001,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,11001000001001111010111101111000,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000001,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,10000010110111101001001001000101,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000001,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,10000010110111101001001001000101,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000010,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,11110011110010000101111110111001,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000010,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,11110011110010000101111110111001,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000011,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,10010100110101101111010110001100,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000011,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,10010100110101101111010110001100,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000011,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,11011110001011111100100010110001,SamsungJ6_K
7a:e3:17:f9:50:df,00000000,00000000,,00000001,00000100,00000010000001000000101100010110,00110010,00001000,0000110000010010000110000010010000110000010010000110000001101100,00000011,00000001,00000100,00101101,00011010,0010000100000000000111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,01111111,00000101,0000000000000000000000001000000000000001,11011101,00001001,000000000001000000011000000000100000000000000000000000000000000000000000,,,,01111010000100101001000000110011,SamsungJ6_K
