,Timestamp,MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,SSID,Supported Rates,Extended Supported Rates,VHT Capabilities,HE Capabilities,Length,Label
32209,2021-07-20 09:58:00.666476011,aa:a8:75:67:87:63,1,1.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32210,2021-07-20 09:58:00.687524080,aa:a8:75:67:87:63,1,1.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32211,2021-07-20 09:58:00.730231047,aa:a8:75:67:87:63,1,2.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32212,2021-07-20 09:58:00.773308039,aa:a8:75:67:87:63,6,3.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32213,2021-07-20 09:58:00.773324013,aa:a8:75:67:87:63,1,3.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32214,2021-07-20 09:58:00.819554090,aa:a8:75:67:87:63,6,4.0,18,1,26,-1,0,0,3,5,165,XiaomiRedmiNote9S_T
32215,2021-07-20 09:58:00.866831064,aa:a8:75:67:87:63,6,5.0,18,1,26,-1,0,0,3,1,165,XiaomiRedmiNote9S_T
32216,2021-07-20 09:58:00.881831884,aa:a8:75:67:87:63,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32217,2021-07-20 09:58:00.902833939,aa:a8:75:67:87:63,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32218,2021-07-20 09:58:00.946027994,aa:a8:75:67:87:63,1,7.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32219,2021-07-20 09:58:00.946044922,aa:a8:75:67:87:63,6,7.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32220,2021-07-20 09:58:00.988810062,aa:a8:75:67:87:63,6,8.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32221,2021-07-20 09:58:01.032124042,aa:a8:75:67:87:63,6,9.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32222,2021-07-20 09:58:01.095731974,aa:a8:75:67:87:63,11,11.0,18,1,26,-1,0,0,3,27,153,XiaomiRedmiNote9S_T
32223,2021-07-20 09:58:01.116842031,aa:a8:75:67:87:63,11,11.0,18,1,26,-1,0,0,3,10,153,XiaomiRedmiNote9S_T
32224,2021-07-20 09:58:30.323205948,1e:5d:5a:5f:b9:9e,1,1.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32225,2021-07-20 09:58:30.344238997,1e:5d:5a:5f:b9:9e,1,1.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32226,2021-07-20 09:58:30.344270945,1e:5d:5a:5f:b9:9e,11,1.0,18,1,26,-1,0,0,3,9,153,XiaomiRedmiNote9S_T
32227,2021-07-20 09:58:30.388521910,1e:5d:5a:5f:b9:9e,1,2.0,18,1,26,-1,0,0,3,7,165,XiaomiRedmiNote9S_T
32228,2021-07-20 09:58:30.425308943,1e:5d:5a:5f:b9:9e,1,3.0,18,1,26,-1,0,0,3,13,165,XiaomiRedmiNote9S_T
32229,2021-07-20 09:58:30.473282099,1e:5d:5a:5f:b9:9e,6,4.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32230,2021-07-20 09:58:30.516185044,1e:5d:5a:5f:b9:9e,6,5.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32231,2021-07-20 09:58:30.538439035,1e:5d:5a:5f:b9:9e,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32232,2021-07-20 09:58:30.559434891,1e:5d:5a:5f:b9:9e,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32233,2021-07-20 09:58:30.601238012,1e:5d:5a:5f:b9:9e,6,7.0,18,1,26,-1,0,0,3,10,165,XiaomiRedmiNote9S_T
32234,2021-07-20 09:58:30.645612001,1e:5d:5a:5f:b9:9e,6,8.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32235,2021-07-20 09:58:30.754192114,1e:5d:5a:5f:b9:9e,11,11.0,18,1,26,-1,0,0,3,26,153,XiaomiRedmiNote9S_T
32236,2021-07-20 09:58:30.775213957,1e:5d:5a:5f:b9:9e,11,11.0,18,1,26,-1,0,0,3,9,153,XiaomiRedmiNote9S_T
32237,2021-07-20 09:58:50.316564083,96:44:77:b5:3b:09,1,1.0,18,1,26,-1,0,0,3,24,165,XiaomiRedmiNote9S_T
32238,2021-07-20 09:58:50.337632895,96:44:77:b5:3b:09,1,1.0,18,1,26,-1,0,0,3,7,165,XiaomiRedmiNote9S_T
32239,2021-07-20 09:58:50.337654114,96:44:77:b5:3b:09,11,1.0,18,1,26,-1,0,0,3,7,153,XiaomiRedmiNote9S_T
32240,2021-07-20 09:58:50.374250889,96:44:77:b5:3b:09,1,2.0,18,1,26,-1,0,0,3,13,165,XiaomiRedmiNote9S_T
32241,2021-07-20 09:58:50.417160034,96:44:77:b5:3b:09,1,3.0,18,1,26,-1,0,0,3,13,165,XiaomiRedmiNote9S_T
32242,2021-07-20 09:58:50.462052107,96:44:77:b5:3b:09,6,4.0,18,1,26,-1,0,0,3,12,165,XiaomiRedmiNote9S_T
32243,2021-07-20 09:58:50.507946013,96:44:77:b5:3b:09,6,5.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32244,2021-07-20 09:58:50.530333042,96:44:77:b5:3b:09,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32245,2021-07-20 09:58:50.551367998,96:44:77:b5:3b:09,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32246,2021-07-20 09:58:50.637249947,96:44:77:b5:3b:09,6,8.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32247,2021-07-20 09:58:50.682061911,96:44:77:b5:3b:09,6,9.0,18,1,26,-1,0,0,3,7,165,XiaomiRedmiNote9S_T
32248,2021-07-20 09:58:50.741254091,96:44:77:b5:3b:09,11,11.0,18,1,26,-1,0,0,3,30,153,XiaomiRedmiNote9S_T
32249,2021-07-20 09:58:50.762327909,96:44:77:b5:3b:09,11,11.0,18,1,26,-1,0,0,3,13,153,XiaomiRedmiNote9S_T
32250,2021-07-20 09:59:23.292381048,c2:11:09:c4:05:ae,1,1.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32251,2021-07-20 09:59:23.313374996,c2:11:09:c4:05:ae,1,1.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32252,2021-07-20 09:59:23.356251955,c2:11:09:c4:05:ae,1,2.0,18,1,26,-1,0,0,3,8,165,XiaomiRedmiNote9S_T
32253,2021-07-20 09:59:23.399368048,c2:11:09:c4:05:ae,6,3.0,18,1,26,-1,0,0,3,8,165,XiaomiRedmiNote9S_T
32254,2021-07-20 09:59:23.399384975,c2:11:09:c4:05:ae,1,3.0,18,1,26,-1,0,0,3,8,165,XiaomiRedmiNote9S_T
32255,2021-07-20 09:59:23.442565918,c2:11:09:c4:05:ae,6,4.0,18,1,26,-1,0,0,3,8,165,XiaomiRedmiNote9S_T
32256,2021-07-20 09:59:23.492810011,c2:11:09:c4:05:ae,6,5.0,18,1,26,-1,0,0,3,1,165,XiaomiRedmiNote9S_T
32257,2021-07-20 09:59:23.507926941,c2:11:09:c4:05:ae,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32258,2021-07-20 09:59:23.528904915,c2:11:09:c4:05:ae,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32259,2021-07-20 09:59:23.573565006,c2:11:09:c4:05:ae,6,7.0,18,1,26,-1,0,0,3,7,165,XiaomiRedmiNote9S_T
32260,2021-07-20 09:59:23.611854076,c2:11:09:c4:05:ae,6,8.0,18,1,26,-1,0,0,3,12,165,XiaomiRedmiNote9S_T
32261,2021-07-20 09:59:23.661355019,c2:11:09:c4:05:ae,6,9.0,18,1,26,-1,0,0,3,5,165,XiaomiRedmiNote9S_T
32262,2021-07-20 09:59:23.723417997,c2:11:09:c4:05:ae,11,11.0,18,1,26,-1,0,0,3,26,153,XiaomiRedmiNote9S_T
32263,2021-07-20 09:59:23.744483948,c2:11:09:c4:05:ae,11,11.0,18,1,26,-1,0,0,3,9,153,XiaomiRedmiNote9S_T
32264,2021-07-20 09:59:56.305759907,6a:92:e7:c9:5d:cf,1,1.0,18,1,26,-1,0,0,3,27,165,XiaomiRedmiNote9S_T
32265,2021-07-20 09:59:56.326688051,6a:92:e7:c9:5d:cf,1,1.0,18,1,26,-1,0,0,3,10,165,XiaomiRedmiNote9S_T
32266,2021-07-20 09:59:56.370933056,6a:92:e7:c9:5d:cf,1,2.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32267,2021-07-20 09:59:56.413799047,6a:92:e7:c9:5d:cf,1,3.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32268,2021-07-20 09:59:56.413815975,6a:92:e7:c9:5d:cf,6,3.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32269,2021-07-20 09:59:56.458522081,6a:92:e7:c9:5d:cf,6,4.0,18,1,26,-1,0,0,3,7,165,XiaomiRedmiNote9S_T
32270,2021-07-20 09:59:56.522188902,6a:92:e7:c9:5d:cf,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32271,2021-07-20 09:59:56.543267965,6a:92:e7:c9:5d:cf,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32272,2021-07-20 09:59:56.629271984,6a:92:e7:c9:5d:cf,6,8.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32273,2021-07-20 09:59:56.669589996,6a:92:e7:c9:5d:cf,6,9.0,18,1,26,-1,0,0,3,12,165,XiaomiRedmiNote9S_T
32274,2021-07-20 09:59:56.737817049,6a:92:e7:c9:5d:cf,11,11.0,18,1,26,-1,0,0,3,26,153,XiaomiRedmiNote9S_T
32275,2021-07-20 09:59:56.758738995,6a:92:e7:c9:5d:cf,11,11.0,18,1,26,-1,0,0,3,9,153,XiaomiRedmiNote9S_T
32276,2021-07-20 10:00:16.296262980,f6:4c:12:a4:b0:b0,1,1.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32277,2021-07-20 10:00:16.317307949,f6:4c:12:a4:b0:b0,1,1.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32278,2021-07-20 10:00:16.360116005,f6:4c:12:a4:b0:b0,1,2.0,18,1,26,-1,0,0,3,8,165,XiaomiRedmiNote9S_T
32279,2021-07-20 10:00:16.404575109,f6:4c:12:a4:b0:b0,1,3.0,18,1,26,-1,0,0,3,7,165,XiaomiRedmiNote9S_T
32280,2021-07-20 10:00:16.446628094,f6:4c:12:a4:b0:b0,6,4.0,18,1,26,-1,0,0,3,8,165,XiaomiRedmiNote9S_T
32281,2021-07-20 10:00:16.511712073,f6:4c:12:a4:b0:b0,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32282,2021-07-20 10:00:16.532706021,f6:4c:12:a4:b0:b0,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32283,2021-07-20 10:00:16.575937986,f6:4c:12:a4:b0:b0,6,7.0,18,1,26,-1,0,0,3,8,165,XiaomiRedmiNote9S_T
32284,2021-07-20 10:00:16.615784883,f6:4c:12:a4:b0:b0,6,8.0,18,1,26,-1,0,0,3,12,165,XiaomiRedmiNote9S_T
32285,2021-07-20 10:00:16.662075996,f6:4c:12:a4:b0:b0,6,9.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32286,2021-07-20 10:00:16.722433090,f6:4c:12:a4:b0:b0,11,11.0,18,1,26,-1,0,0,3,30,153,XiaomiRedmiNote9S_T
32287,2021-07-20 10:00:16.743374109,f6:4c:12:a4:b0:b0,11,11.0,18,1,26,-1,0,0,3,13,153,XiaomiRedmiNote9S_T
32288,2021-07-20 10:00:36.297863960,1a:7a:3f:6f:32:0c,1,1.0,18,1,26,-1,0,0,3,29,165,XiaomiRedmiNote9S_T
32289,2021-07-20 10:00:36.318927050,1a:7a:3f:6f:32:0c,1,1.0,18,1,26,-1,0,0,3,12,165,XiaomiRedmiNote9S_T
32290,2021-07-20 10:00:36.366215944,1a:7a:3f:6f:32:0c,1,2.0,18,1,26,-1,0,0,3,7,165,XiaomiRedmiNote9S_T
32291,2021-07-20 10:00:36.403059006,1a:7a:3f:6f:32:0c,1,3.0,18,1,26,-1,0,0,3,13,165,XiaomiRedmiNote9S_T
32292,2021-07-20 10:00:36.451009989,1a:7a:3f:6f:32:0c,6,4.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32293,2021-07-20 10:00:36.493876934,1a:7a:3f:6f:32:0c,6,5.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32294,2021-07-20 10:00:36.516304970,1a:7a:3f:6f:32:0c,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32295,2021-07-20 10:00:36.537328005,1a:7a:3f:6f:32:0c,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32296,2021-07-20 10:00:36.580521107,1a:7a:3f:6f:32:0c,6,7.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32297,2021-07-20 10:00:36.621824026,1a:7a:3f:6f:32:0c,6,8.0,18,1,26,-1,0,0,3,10,165,XiaomiRedmiNote9S_T
32298,2021-07-20 10:00:36.666836023,1a:7a:3f:6f:32:0c,6,9.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32299,2021-07-20 10:00:36.731954098,1a:7a:3f:6f:32:0c,11,11.0,18,1,26,-1,0,0,3,26,153,XiaomiRedmiNote9S_T
32300,2021-07-20 10:00:36.752993107,1a:7a:3f:6f:32:0c,11,11.0,18,1,26,-1,0,0,3,9,153,XiaomiRedmiNote9S_T
32301,2021-07-20 10:01:10.838920116,42:b1:98:56:e4:02,1,1.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32302,2021-07-20 10:01:10.859935999,42:b1:98:56:e4:02,1,1.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32303,2021-07-20 10:01:10.901211977,42:b1:98:56:e4:02,1,2.0,18,1,26,-1,0,0,3,10,165,XiaomiRedmiNote9S_T
32304,2021-07-20 10:01:10.945596933,42:b1:98:56:e4:02,1,3.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32305,2021-07-20 10:01:10.989059925,42:b1:98:56:e4:02,6,4.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32306,2021-07-20 10:01:11.039434910,42:b1:98:56:e4:02,6,5.0,18,1,26,-1,0,0,3,1,165,XiaomiRedmiNote9S_T
32307,2021-07-20 10:01:11.054280996,42:b1:98:56:e4:02,6,6.0,18,1,26,-1,0,0,3,26,165,XiaomiRedmiNote9S_T
32308,2021-07-20 10:01:11.075258970,42:b1:98:56:e4:02,6,6.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32309,2021-07-20 10:01:11.118582964,42:b1:98:56:e4:02,6,7.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32310,2021-07-20 10:01:11.161272049,42:b1:98:56:e4:02,6,8.0,18,1,26,-1,0,0,3,9,165,XiaomiRedmiNote9S_T
32311,2021-07-20 10:01:11.271423101,42:b1:98:56:e4:02,11,11.0,18,1,26,-1,0,0,3,24,153,XiaomiRedmiNote9S_T
32312,2021-07-20 10:01:11.292468071,42:b1:98:56:e4:02,11,11.0,18,1,26,-1,0,0,3,7,153,XiaomiRedmiNote9S_T
32313,2021-07-08 08:07:27.307995081,7a:e3:17:f9:50:df,1,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32314,2021-07-08 08:07:27.308015108,7a:e3:17:f9:50:df,11,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32315,2021-07-08 08:07:27.318708897,7a:e3:17:f9:50:df,11,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32316,2021-07-08 08:07:27.318726063,7a:e3:17:f9:50:df,1,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32317,2021-07-08 08:07:27.397764921,7a:e3:17:f9:50:df,11,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32318,2021-07-08 08:07:27.397782087,7a:e3:17:f9:50:df,1,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32319,2021-07-08 08:07:27.476351976,7a:e3:17:f9:50:df,1,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32320,2021-07-08 08:07:27.476371050,7a:e3:17:f9:50:df,11,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32321,2021-07-08 08:07:27.515769005,7a:e3:17:f9:50:df,1,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32322,2021-07-08 08:07:27.558991909,7a:e3:17:f9:50:df,11,4.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32323,2021-07-08 08:07:27.600054979,7a:e3:17:f9:50:df,11,4.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32324,2021-07-08 08:07:27.643410921,7a:e3:17:f9:50:df,11,5.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32325,2021-07-08 08:07:27.684286118,7a:e3:17:f9:50:df,11,5.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32326,2021-07-08 08:07:27.730479002,7a:e3:17:f9:50:df,1,6.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32327,2021-07-08 08:07:27.730513096,7a:e3:17:f9:50:df,6,6.0,1,18,0,-1,0,0,-1,-1,109,SamsungJ6_K
32328,2021-07-08 08:07:27.771300077,7a:e3:17:f9:50:df,11,6.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32329,2021-07-08 08:07:27.814891100,7a:e3:17:f9:50:df,11,7.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32330,2021-07-08 08:07:27.855377913,7a:e3:17:f9:50:df,11,7.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32331,2021-07-08 08:07:27.982242107,7a:e3:17:f9:50:df,11,9.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32332,2021-07-08 08:07:28.023317099,7a:e3:17:f9:50:df,11,9.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32333,2021-07-08 08:07:28.065670013,7a:e3:17:f9:50:df,11,10.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32334,2021-07-08 08:07:28.105530024,7a:e3:17:f9:50:df,11,10.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32335,2021-07-08 08:07:28.148658991,7a:e3:17:f9:50:df,11,11.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32336,2021-07-08 08:07:28.188709974,7a:e3:17:f9:50:df,11,11.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32337,2021-07-08 08:07:28.271336079,7a:e3:17:f9:50:df,11,12.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32338,2021-07-08 08:07:28.313860893,7a:e3:17:f9:50:df,11,13.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32339,2021-07-08 08:07:28.354379892,7a:e3:17:f9:50:df,11,13.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32340,2021-07-08 08:09:35.320331097,06:15:5e:9a:f2:71,1,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32341,2021-07-08 08:09:35.322453022,06:15:5e:9a:f2:71,1,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32342,2021-07-08 08:09:35.322469950,06:15:5e:9a:f2:71,11,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32343,2021-07-08 08:09:35.363176107,06:15:5e:9a:f2:71,11,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32344,2021-07-08 08:09:35.363198042,06:15:5e:9a:f2:71,1,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32345,2021-07-08 08:09:35.403337955,06:15:5e:9a:f2:71,1,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32346,2021-07-08 08:09:35.445704937,06:15:5e:9a:f2:71,1,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32347,2021-07-08 08:09:35.445724010,06:15:5e:9a:f2:71,11,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32348,2021-07-08 08:09:35.486255884,06:15:5e:9a:f2:71,11,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32349,2021-07-08 08:09:35.486274004,06:15:5e:9a:f2:71,1,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32350,2021-07-08 08:09:35.530119896,06:15:5e:9a:f2:71,11,4.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32351,2021-07-08 08:09:35.570595980,06:15:5e:9a:f2:71,11,4.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32352,2021-07-08 08:09:35.570614100,06:15:5e:9a:f2:71,1,4.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32353,2021-07-08 08:09:35.654427052,06:15:5e:9a:f2:71,11,5.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32354,2021-07-08 08:09:35.697642088,06:15:5e:9a:f2:71,1,6.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32355,2021-07-08 08:09:35.697663069,06:15:5e:9a:f2:71,6,6.0,1,18,0,-1,0,0,-1,-1,109,SamsungJ6_K
32356,2021-07-08 08:09:35.738609076,06:15:5e:9a:f2:71,11,6.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32357,2021-07-08 08:09:35.738612890,06:15:5e:9a:f2:71,6,6.0,1,18,0,-1,0,0,-1,-1,109,SamsungJ6_K
32358,2021-07-08 08:09:35.782397985,06:15:5e:9a:f2:71,11,7.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32359,2021-07-08 08:09:35.905353069,06:15:5e:9a:f2:71,11,8.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32360,2021-07-08 08:09:35.947946072,06:15:5e:9a:f2:71,11,9.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32361,2021-07-08 08:09:35.988482952,06:15:5e:9a:f2:71,11,9.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32362,2021-07-08 08:09:36.072067976,06:15:5e:9a:f2:71,11,10.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32363,2021-07-08 08:09:36.115199089,06:15:5e:9a:f2:71,11,11.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32364,2021-07-08 08:09:36.154906034,06:15:5e:9a:f2:71,11,11.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32365,2021-07-08 08:09:36.198076963,06:15:5e:9a:f2:71,11,12.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32366,2021-07-08 08:09:36.281302929,06:15:5e:9a:f2:71,11,13.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32367,2021-07-08 08:09:36.320750952,06:15:5e:9a:f2:71,11,13.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32368,2021-07-08 08:11:43.247072935,52:f5:8b:35:d0:ba,1,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32369,2021-07-08 08:11:43.287075996,52:f5:8b:35:d0:ba,1,1.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32370,2021-07-08 08:11:43.329193115,52:f5:8b:35:d0:ba,1,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32371,2021-07-08 08:11:43.329210997,52:f5:8b:35:d0:ba,11,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32372,2021-07-08 08:11:43.369437933,52:f5:8b:35:d0:ba,1,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32373,2021-07-08 08:11:43.369457006,52:f5:8b:35:d0:ba,11,2.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32374,2021-07-08 08:11:43.412395000,52:f5:8b:35:d0:ba,1,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32375,2021-07-08 08:11:43.412412882,52:f5:8b:35:d0:ba,11,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32376,2021-07-08 08:11:43.452929974,52:f5:8b:35:d0:ba,11,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32377,2021-07-08 08:11:43.452946901,52:f5:8b:35:d0:ba,1,3.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32378,2021-07-08 08:11:43.496115923,52:f5:8b:35:d0:ba,1,4.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32379,2021-07-08 08:11:43.619318008,52:f5:8b:35:d0:ba,11,5.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32380,2021-07-08 08:11:43.662537098,52:f5:8b:35:d0:ba,6,6.0,1,18,0,-1,0,0,-1,-1,109,SamsungJ6_K
32381,2021-07-08 08:11:43.703340054,52:f5:8b:35:d0:ba,11,6.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32382,2021-07-08 08:11:43.703361988,52:f5:8b:35:d0:ba,6,6.0,1,18,0,-1,0,0,-1,-1,109,SamsungJ6_K
32383,2021-07-08 08:11:43.746166945,52:f5:8b:35:d0:ba,11,7.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32384,2021-07-08 08:11:43.786323071,52:f5:8b:35:d0:ba,11,7.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32385,2021-07-08 08:11:43.829493046,52:f5:8b:35:d0:ba,11,8.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32386,2021-07-08 08:11:43.912781954,52:f5:8b:35:d0:ba,11,9.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32387,2021-07-08 08:11:43.952265024,52:f5:8b:35:d0:ba,11,9.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32388,2021-07-08 08:11:43.995492935,52:f5:8b:35:d0:ba,11,10.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32389,2021-07-08 08:11:44.035986900,52:f5:8b:35:d0:ba,11,10.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32390,2021-07-08 08:11:44.079169989,52:f5:8b:35:d0:ba,11,11.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32391,2021-07-08 08:11:44.119930029,52:f5:8b:35:d0:ba,11,11.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32392,2021-07-08 08:11:44.161751032,52:f5:8b:35:d0:ba,11,12.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
32393,2021-07-08 08:11:44.245441914,52:f5:8b:35:d0:ba,11,13.0,1,18,0,-1,0,0,-1,-1,121,SamsungJ6_K
